customer_id,signup_date,last_activity_date,age,gender,country,plan,monthly_price,contract_type,payment_method,avg_watch_minutes_per_day,sessions_per_week,devices,fav_genre,num_profiles,watched_in_last_30_days,hours_last_30_days,num_support_tickets,num_complaints,acq_channel,first_campaign,internet_speed_mbps,app_crash_rate_per_week,tenure_days,tenure_months,rfm_recency_days,frequency_per_month,avg_monthly_spend,total_revenue_to_date,churn
CUST103674,2022-03-23,2023-08-08,23,Female,USA,Basic,199.0,Quarterly,Card,36.1,5.9,Gaming Console,Action,3,0,0.0,1,0,Email,Festive2021,45.3,0.843,1350,45.0,847,25.6,199.0,8955.0,Yes
CUST103675,2021-05-05,2021-11-26,40,Male,Germany,Basic,199.0,Monthly,Card,19.0,11.6,Mobile,Drama,1,0,0.0,0,0,Paid Social,Direct,20.2,0.132,1672,55.7,1467,50.4,199.0,11090.93,Yes
CUST103676,2023-02-04,2024-10-20,61,Male,USA,Standard,499.0,Quarterly,UPI,24.6,7.0,Tablet,Documentary,1,1,7.5,0,0,Search Ads,Festive2021,24.9,0.088,1032,34.4,408,30.4,499.0,17165.6,No
CUST103677,2021-10-20,2022-11-26,24,Male,India,Standard,499.0,Quarterly,Card,48.8,7.5,Gaming Console,Action,2,0,0.0,1,0,Paid Social,Launch2020,31.3,0.084,1504,50.1,1102,32.6,499.0,25016.53,Yes
CUST103678,2024-05-07,2024-11-05,49,Female,India,Free Trial,0.0,Yearly,ApplePay,10.5,4.5,Mobile,Horror,1,0,0.0,0,0,Paid Social,NewSeries2022,59.0,0.111,574,19.1,392,19.6,0.0,0.0,Yes
CUST103679,2021-08-02,2023-05-24,72,Male,USA,Basic,199.0,Monthly,Card,32.2,7.1,Tablet,Action,4,0,0.0,0,0,Search Ads,Festive2021,0.5,0.101,1583,52.8,923,30.8,199.0,10500.57,No
CUST103680,2022-02-18,2023-07-06,38,Female,Germany,Standard,499.0,Quarterly,Card,30.7,2.4,Mobile,Sci-Fi,2,1,7.7,0,0,Referral,Festive2021,38.1,0.292,1383,46.1,880,10.4,499.0,23003.9,No
CUST103681,2022-08-12,2022-12-01,20,Male,Canada,Standard,499.0,Monthly,Card,34.1,2.8,Mobile,Drama,1,1,7.8,0,0,Search Ads,RetentionPush2024,42.7,0.15,1208,40.3,1097,12.2,499.0,20093.07,Yes
CUST103682,2022-12-28,2023-05-24,70,Female,Australia,Standard,499.0,Monthly,ApplePay,40.3,7.2,Mobile,Comedy,2,1,7.3,0,0,Organic,RetentionPush2024,53.4,0.018,1070,35.7,923,31.3,499.0,17797.67,No
CUST103683,2023-08-21,2025-02-24,40,Male,India,Free Trial,0.0,Monthly,GooglePay,47.3,7.7,Mobile,Action,2,1,14.2,0,0,Email,Launch2020,49.7,0.018,834,27.8,281,33.5,0.0,0.0,Yes
CUST103684,2022-01-05,2023-03-22,23,Female,USA,Basic,199.0,Monthly,NetBanking,50.7,5.7,Mobile,Drama,1,0,0.0,0,0,Referral,Direct,32.2,0.024,1427,47.6,986,24.8,199.0,9465.77,Yes
CUST103685,2021-09-23,2022-05-04,31,Female,India,Basic,199.0,Yearly,Paypal,28.1,8.0,Mobile,Sci-Fi,1,0,0.0,0,0,Search Ads,NewSeries2022,11.3,0.099,1531,51.0,1308,34.8,199.0,10155.63,No
CUST103686,2021-06-19,2023-03-09,69,Female,Brazil,Premium,799.0,Monthly,GooglePay,32.0,3.1,Mobile,Kids,2,1,0.3,0,0,Organic,RetentionPush2024,52.0,0.063,1627,54.2,999,13.5,799.0,43332.43,No
CUST103687,2022-01-06,2023-10-26,63,Male,South Africa,Standard,499.0,Monthly,Card,42.0,6.0,Mobile,Drama,3,1,5.8,1,1,Organic,NewSeries2022,66.3,0.092,1426,47.5,768,26.1,499.0,23719.13,No
CUST103688,2022-11-16,2023-03-04,60,Male,USA,Basic,199.0,Monthly,UPI,38.6,5.1,Web,Documentary,1,1,2.6,0,0,Paid Social,Direct,24.6,0.02,1112,37.1,1004,22.2,199.0,7376.27,No
CUST103689,2024-12-12,2025-11-30,67,Male,India,Standard,499.0,Quarterly,UPI,46.4,6.7,Smart TV,Romance,3,1,10.7,0,0,Email,Launch2020,20.2,0.475,355,11.8,2,29.1,499.0,5904.83,No
CUST103690,2022-10-15,2023-07-07,30,Female,India,Standard,499.0,Monthly,ApplePay,44.0,6.1,Web,Drama,1,1,2.4,0,0,Organic,SummerSale2023,37.0,0.352,1144,38.1,879,26.5,499.0,19028.53,No
CUST103691,2022-08-12,2022-11-25,16,Female,Canada,Premium,799.0,Yearly,NetBanking,18.5,13.8,Mobile,Documentary,2,1,27.0,1,1,Search Ads,Launch2020,54.3,0.164,1208,40.3,1103,60.0,799.0,32173.07,No
CUST103692,2020-07-20,2020-08-24,37,Female,Canada,Basic,199.0,Yearly,Card,72.5,4.1,Mobile,Action,2,1,22.7,0,0,Search Ads,SummerSale2023,38.1,0.169,1961,65.4,1926,17.8,199.0,13007.97,No
CUST103693,2024-07-02,2024-09-14,18,Male,Brazil,Standard,499.0,Yearly,ApplePay,35.1,7.0,Mobile,Documentary,1,0,0.0,0,0,Organic,RetentionPush2024,66.8,0.14,518,17.3,444,30.4,499.0,8616.07,No
CUST103694,2024-01-19,2024-03-31,53,Male,India,Standard,499.0,Monthly,Paypal,49.0,15.4,Mobile,Comedy,1,1,19.8,0,0,Referral,Festive2021,51.5,0.052,683,22.8,611,66.9,499.0,11360.57,No
CUST103695,2022-08-19,2024-03-26,69,Male,Germany,Standard,499.0,Quarterly,NetBanking,47.2,8.8,Smart TV,Kids,2,1,38.5,0,0,Paid Social,Launch2020,44.3,0.212,1201,40.0,616,38.2,499.0,19976.63,No
CUST103696,2024-04-08,2024-12-20,29,Other,Australia,Free Trial,0.0,Monthly,NetBanking,40.4,6.9,Smart TV,Kids,1,1,4.6,0,0,Search Ads,NewSeries2022,0.5,0.019,603,20.1,347,30.0,0.0,0.0,Yes
CUST103697,2024-09-15,2025-11-30,51,Female,India,Basic,199.0,Yearly,ApplePay,40.2,9.4,Mobile,Documentary,3,1,46.9,0,0,Organic,NewSeries2022,66.2,0.176,443,14.8,2,40.8,199.0,2938.57,No
CUST103698,2021-10-17,2021-11-05,33,Female,UK,Free Trial,0.0,Quarterly,GooglePay,53.5,8.9,Mobile,Sci-Fi,1,1,26.5,0,0,Affiliate,Direct,0.5,0.116,1507,50.2,1488,38.7,0.0,0.0,No
CUST103699,2021-02-20,2022-07-14,62,Male,India,Standard,499.0,Monthly,UPI,30.8,3.7,Mobile,Sci-Fi,1,1,5.4,0,0,Search Ads,SummerSale2023,0.5,0.012,1746,58.2,1237,16.1,499.0,29041.8,Yes
CUST103700,2022-01-29,2022-06-30,56,Female,USA,Premium,799.0,Quarterly,GooglePay,50.5,2.4,Web,Drama,1,0,0.0,0,0,Search Ads,NewSeries2022,25.2,0.113,1403,46.8,1251,10.4,799.0,37366.57,Yes
CUST103701,2021-10-02,2023-08-01,33,Female,Mexico,Standard,499.0,Monthly,NetBanking,45.0,7.3,Mobile,Comedy,1,1,27.3,0,0,Paid Social,RetentionPush2024,67.0,0.179,1522,50.7,854,31.7,499.0,25315.93,No
CUST103702,2022-04-27,2024-02-11,18,Male,USA,Standard,499.0,Monthly,UPI,58.5,5.6,Smart TV,Action,4,1,0.4,0,0,Referral,SummerSale2023,42.7,0.017,1315,43.8,660,24.3,499.0,21872.83,No
CUST103703,2020-04-03,2020-04-03,25,Female,Brazil,Free Trial,0.0,Monthly,NetBanking,25.1,13.8,Mobile,Drama,1,1,25.0,0,0,Referral,Festive2021,32.9,0.071,2069,69.0,2069,60.0,0.0,0.0,Yes
CUST103704,2023-02-26,2023-04-05,64,Female,UK,Free Trial,0.0,Yearly,NetBanking,36.7,10.4,Tablet,Documentary,1,1,6.8,0,0,Paid Social,Launch2020,40.1,0.045,1010,33.7,972,45.2,0.0,0.0,No
CUST103705,2024-11-04,2025-11-30,54,Female,India,Basic,199.0,Yearly,NetBanking,17.9,10.4,Mobile,Drama,2,1,20.0,0,0,Search Ads,SummerSale2023,69.3,0.005,393,13.1,2,45.2,199.0,2606.9,No
CUST103706,2021-03-29,2022-05-02,62,Female,UK,Basic,199.0,Quarterly,Paypal,57.2,0.0,Mobile,Kids,1,1,1.4,0,0,Organic,Direct,0.5,0.017,1709,57.0,1310,0.0,199.0,11336.37,No
CUST103707,2024-02-27,2024-11-25,16,Male,UK,Standard,499.0,Yearly,UPI,20.2,5.2,Smart TV,Drama,3,1,2.3,0,0,Paid Social,Direct,40.9,0.042,644,21.5,372,22.6,499.0,10711.87,No
CUST103708,2020-10-25,2021-03-29,42,Male,USA,Free Trial,0.0,Monthly,Paypal,41.6,7.0,Mobile,Drama,1,1,46.2,0,0,Paid Social,RetentionPush2024,20.2,0.183,1864,62.1,1709,30.4,0.0,0.0,Yes
CUST103709,2020-02-03,2021-01-05,72,Other,India,Standard,499.0,Yearly,UPI,25.9,4.8,Web,Horror,1,1,6.5,0,0,Search Ads,SummerSale2023,26.5,0.574,2129,71.0,1792,20.9,499.0,35412.37,No
CUST103710,2021-06-18,2022-07-23,42,Male,USA,Premium,799.0,Monthly,Paypal,57.8,5.1,Smart TV,Comedy,2,1,19.2,0,0,Email,RetentionPush2024,66.7,0.214,1628,54.3,1228,22.2,799.0,43359.07,No
CUST103711,2023-02-07,2024-09-17,26,Female,India,Premium,799.0,Quarterly,Paypal,33.8,6.2,Smart TV,Drama,2,0,0.0,0,0,Organic,Direct,15.2,0.787,1029,34.3,441,26.9,799.0,27405.7,No
CUST103712,2023-04-11,2023-04-14,64,Female,India,Premium,799.0,Quarterly,Paypal,48.0,7.4,Web,Action,2,1,18.5,0,0,Search Ads,SummerSale2023,20.9,0.687,966,32.2,963,32.2,799.0,25727.8,No
CUST103713,2023-04-01,2024-09-09,20,Female,USA,Standard,499.0,Monthly,ApplePay,13.3,15.1,Mobile,Drama,3,0,0.0,0,0,Search Ads,SummerSale2023,44.5,0.147,976,32.5,449,65.6,499.0,16234.13,Yes
CUST103714,2024-01-14,2025-05-30,22,Other,India,Standard,499.0,Monthly,Paypal,22.4,5.0,Web,Romance,3,1,29.4,1,0,Referral,Festive2021,21.8,0.05,688,22.9,186,21.7,499.0,11443.73,No
CUST103715,2022-05-05,2023-09-06,34,Male,Philippines,Free Trial,0.0,Monthly,GooglePay,47.1,9.5,Mobile,Action,1,1,10.8,0,0,Referral,SummerSale2023,71.8,0.489,1307,43.6,818,41.3,0.0,0.0,Yes
CUST103716,2021-08-27,2022-11-16,72,Male,USA,Premium,799.0,Yearly,GooglePay,60.8,11.4,Web,Documentary,1,1,6.7,0,0,Search Ads,RetentionPush2024,55.0,0.153,1558,51.9,1112,49.5,799.0,41494.73,No
CUST103717,2020-11-08,2021-12-26,71,Male,Germany,Premium,799.0,Monthly,NetBanking,45.5,4.0,Smart TV,Romance,1,0,0.0,0,0,Organic,SummerSale2023,26.6,0.033,1850,61.7,1437,17.4,799.0,49271.67,No
CUST103718,2021-02-05,2021-04-17,44,Male,UK,Standard,499.0,Monthly,Card,82.7,13.0,Smart TV,Romance,3,1,5.3,0,0,Referral,NewSeries2022,74.4,0.095,1761,58.7,1690,56.5,499.0,29291.3,No
CUST103719,2021-11-06,2023-05-13,30,Male,Australia,Premium,799.0,Quarterly,Paypal,50.8,7.7,Mobile,Drama,3,1,12.0,0,0,Search Ads,Festive2021,61.0,0.081,1487,49.6,934,33.5,799.0,39603.77,No
CUST103720,2021-04-16,2021-12-03,50,Male,India,Standard,499.0,Monthly,Card,35.3,0.0,Mobile,Comedy,1,1,23.2,0,0,Email,RetentionPush2024,66.7,0.089,1691,56.4,1460,0.0,499.0,28126.97,No
CUST103721,2022-02-16,2022-02-19,62,Female,Philippines,Basic,199.0,Monthly,Card,28.6,10.7,Smart TV,Drama,1,1,29.7,0,0,Email,Launch2020,19.1,0.021,1385,46.2,1382,46.5,199.0,9187.17,Yes
CUST103722,2023-03-12,2024-04-08,52,Female,UK,Premium,799.0,Quarterly,NetBanking,71.3,2.1,Mobile,Drama,3,1,35.8,0,0,Search Ads,Direct,63.2,0.124,996,33.2,603,9.1,799.0,26526.8,Yes
CUST103723,2024-09-02,2025-11-30,70,Male,Brazil,Standard,499.0,Monthly,Card,51.1,11.4,Mobile,Documentary,2,1,12.9,0,0,Email,SummerSale2023,11.0,0.149,456,15.2,2,49.5,499.0,7584.8,No
CUST103724,2021-05-18,2021-09-19,27,Male,USA,Premium,799.0,Quarterly,Card,24.7,9.9,Mobile,Comedy,1,1,15.3,0,0,Organic,RetentionPush2024,54.7,0.418,1659,55.3,1535,43.0,799.0,44184.7,No
CUST103725,2022-10-19,2024-05-21,45,Female,India,Standard,499.0,Monthly,GooglePay,21.8,3.9,Smart TV,Drama,2,1,8.3,0,0,Email,NewSeries2022,9.0,0.013,1140,38.0,560,16.9,499.0,18962.0,No
CUST103726,2023-02-01,2024-08-02,35,Male,Australia,Standard,499.0,Monthly,Card,21.7,5.8,Mobile,Documentary,1,0,0.0,0,0,Email,SummerSale2023,9.9,0.333,1035,34.5,487,25.2,499.0,17215.5,Yes
CUST103727,2023-09-02,2024-09-03,52,Male,India,Standard,499.0,Monthly,UPI,45.2,9.1,Tablet,Kids,1,0,0.0,0,0,Email,NewSeries2022,36.2,0.198,822,27.4,455,39.5,499.0,13672.6,Yes
CUST103728,2023-11-03,2024-10-09,18,Male,USA,Standard,499.0,Monthly,Paypal,4.6,5.3,Mobile,Romance,1,0,0.0,0,0,Referral,SummerSale2023,36.5,0.68,760,25.3,419,23.0,499.0,12641.33,No
CUST103729,2021-11-22,2023-10-21,24,Female,India,Standard,499.0,Yearly,Paypal,24.8,12.2,Mobile,Drama,1,0,0.0,0,0,Organic,SummerSale2023,40.7,0.352,1471,49.0,773,53.0,499.0,24467.63,Yes
CUST103730,2021-06-11,2022-04-17,73,Male,Canada,Premium,799.0,Yearly,Card,41.0,9.7,Mobile,Documentary,1,0,0.0,0,0,Email,Direct,48.3,0.12,1635,54.5,1325,42.1,799.0,43545.5,No
CUST103731,2024-04-12,2025-05-27,56,Other,South Africa,Premium,799.0,Monthly,NetBanking,35.6,2.5,Mobile,Comedy,4,0,0.0,1,0,Paid Social,Direct,43.5,0.302,599,20.0,189,10.9,799.0,15953.37,Yes
CUST103732,2024-08-09,2024-10-04,54,Male,USA,Standard,499.0,Monthly,UPI,25.9,6.5,Web,Sci-Fi,1,1,5.1,0,0,Paid Social,Launch2020,71.1,0.512,480,16.0,424,28.2,499.0,7984.0,No
CUST103733,2022-09-27,2024-07-05,41,Female,Brazil,Standard,499.0,Monthly,NetBanking,48.9,8.6,Mobile,Drama,2,1,0.8,0,0,Organic,Launch2020,34.2,0.137,1162,38.7,515,37.4,499.0,19327.93,No
CUST103734,2024-01-21,2025-11-13,17,Male,UK,Premium,799.0,Monthly,NetBanking,48.8,4.7,Mobile,Action,1,0,0.0,0,0,Paid Social,NewSeries2022,35.0,0.062,681,22.7,19,20.4,799.0,18137.3,No
CUST103735,2023-08-07,2023-11-07,38,Male,USA,Premium,799.0,Monthly,Card,30.7,10.3,Gaming Console,Sci-Fi,1,1,16.9,0,0,Paid Social,Festive2021,10.1,0.104,848,28.3,756,44.8,799.0,22585.07,No
CUST103736,2024-02-23,2025-03-03,38,Female,Philippines,Premium,799.0,Yearly,ApplePay,24.4,8.8,Mobile,Comedy,2,0,0.0,0,0,Paid Social,Direct,35.8,0.11,648,21.6,274,38.2,799.0,17258.4,No
CUST103737,2022-10-01,2024-03-31,74,Female,Mexico,Premium,799.0,Monthly,Card,52.3,9.2,Mobile,Horror,2,0,0.0,0,0,Paid Social,SummerSale2023,9.3,0.184,1158,38.6,611,40.0,799.0,30841.4,No
CUST103738,2022-08-01,2023-07-15,36,Female,Brazil,Standard,499.0,Monthly,GooglePay,31.8,6.1,Mobile,Comedy,1,0,0.0,0,0,Paid Social,Launch2020,21.6,0.111,1219,40.6,871,26.5,499.0,20276.03,Yes
CUST103739,2020-12-10,2021-03-02,31,Female,India,Standard,499.0,Monthly,ApplePay,35.3,3.9,Mobile,Drama,1,1,32.7,0,0,Organic,Festive2021,22.8,0.183,1818,60.6,1736,16.9,499.0,30239.4,No
CUST103740,2024-02-09,2025-05-24,24,Female,UK,Standard,499.0,Monthly,UPI,50.7,10.7,Web,Drama,1,1,11.1,0,0,Email,NewSeries2022,41.0,0.007,662,22.1,192,46.5,499.0,11011.27,No
CUST103741,2024-06-16,2025-04-08,28,Female,India,Basic,199.0,Quarterly,ApplePay,13.0,12.3,Tablet,Sci-Fi,3,1,2.3,1,1,Search Ads,Direct,60.9,0.095,534,17.8,238,53.4,199.0,3542.2,No
CUST103742,2021-12-22,2023-10-16,43,Female,USA,Premium,799.0,Monthly,Card,24.6,10.1,Web,Comedy,2,1,0.6,0,0,Email,RetentionPush2024,16.1,0.221,1441,48.0,778,43.9,799.0,38378.63,Yes
CUST103743,2020-12-12,2021-07-07,42,Male,USA,Basic,199.0,Monthly,Card,29.8,9.7,Smart TV,Comedy,1,0,0.0,0,0,Organic,Direct,81.2,0.024,1816,60.5,1609,42.1,199.0,12046.13,Yes
CUST103744,2020-10-13,2021-04-11,66,Male,Brazil,Free Trial,0.0,Monthly,NetBanking,73.1,7.2,Gaming Console,Sci-Fi,2,0,0.0,0,0,Referral,Direct,52.9,0.048,1876,62.5,1696,31.3,0.0,0.0,Yes
CUST103745,2024-01-15,2025-08-04,67,Male,Philippines,Premium,799.0,Yearly,Card,9.9,4.9,Web,Kids,3,0,0.0,0,0,Organic,Launch2020,19.8,0.263,687,22.9,120,21.3,799.0,18297.1,No
CUST103746,2023-01-24,2023-03-05,32,Female,USA,Free Trial,0.0,Monthly,GooglePay,35.8,9.2,Mobile,Action,1,1,41.8,0,0,Referral,SummerSale2023,69.9,0.216,1043,34.8,1003,40.0,0.0,0.0,No
CUST103747,2022-09-27,2023-10-25,53,Male,India,Free Trial,0.0,Yearly,Card,17.3,5.1,Mobile,Action,1,1,3.7,1,1,Email,Launch2020,35.1,0.085,1162,38.7,769,22.2,0.0,0.0,Yes
CUST103748,2021-01-11,2022-11-18,51,Male,Mexico,Standard,499.0,Monthly,Paypal,81.2,10.0,Smart TV,Drama,1,0,0.0,0,0,Organic,SummerSale2023,35.0,0.975,1786,59.5,1110,43.4,499.0,29707.13,Yes
CUST103749,2024-12-26,2025-07-09,16,Female,India,Premium,799.0,Yearly,Paypal,40.3,7.8,Mobile,Horror,1,1,2.9,0,0,Email,Direct,21.9,0.074,341,11.4,146,33.9,799.0,9081.97,No
CUST103750,2023-01-15,2023-11-17,33,Female,Canada,Basic,199.0,Quarterly,NetBanking,15.9,2.6,Mobile,Romance,1,0,0.0,0,0,Paid Social,Direct,52.4,0.057,1052,35.1,746,11.3,199.0,6978.27,Yes
CUST103751,2023-08-07,2024-09-09,66,Female,India,Basic,199.0,Monthly,ApplePay,2.1,7.2,Smart TV,Drama,1,1,17.4,0,0,Paid Social,Launch2020,18.4,0.083,848,28.3,449,31.3,199.0,5625.07,Yes
CUST103752,2020-04-30,2020-08-17,24,Male,USA,Premium,799.0,Yearly,ApplePay,47.2,3.3,Mobile,Action,4,1,2.6,0,0,Referral,NewSeries2022,17.0,0.278,2042,68.1,1933,14.3,799.0,54385.27,No
CUST103753,2022-12-09,2024-09-14,28,Female,South Africa,Basic,199.0,Quarterly,Paypal,38.9,2.8,Smart TV,Horror,1,0,0.0,0,0,Affiliate,NewSeries2022,0.5,0.019,1089,36.3,444,12.2,199.0,7223.7,Yes
CUST103754,2020-03-10,2021-03-12,55,Male,India,Free Trial,0.0,Monthly,GooglePay,47.7,0.4,Mobile,Comedy,2,1,1.7,1,1,Referral,NewSeries2022,64.8,0.068,2093,69.8,1726,1.7,0.0,0.0,Yes
CUST103755,2024-09-14,2025-11-30,70,Male,USA,Premium,799.0,Monthly,UPI,14.9,3.0,Smart TV,Kids,2,1,2.5,0,0,Search Ads,NewSeries2022,29.0,0.187,444,14.8,2,13.0,799.0,11825.2,No
CUST103756,2024-09-30,2024-12-25,60,Male,India,Premium,799.0,Quarterly,GooglePay,72.4,3.4,Mobile,Action,2,1,0.3,0,0,Paid Social,NewSeries2022,83.6,0.4,428,14.3,342,14.8,799.0,11399.07,No
CUST103757,2020-06-01,2022-03-10,30,Male,Philippines,Basic,199.0,Quarterly,Paypal,36.6,10.8,Mobile,Horror,1,1,11.9,1,0,Paid Social,SummerSale2023,53.3,0.115,2010,67.0,1363,46.9,199.0,13333.0,No
CUST103758,2024-08-02,2025-10-24,58,Male,Mexico,Premium,799.0,Quarterly,GooglePay,43.5,8.7,Smart TV,Drama,1,1,55.7,0,0,Organic,SummerSale2023,61.9,0.096,487,16.2,39,37.8,799.0,12970.43,No
CUST103759,2023-09-30,2024-04-11,59,Female,India,Basic,199.0,Quarterly,UPI,47.5,13.0,Web,Horror,1,0,0.0,0,0,Organic,RetentionPush2024,65.5,0.086,794,26.5,600,56.5,199.0,5266.87,No
CUST103760,2020-04-09,2020-08-30,61,Male,India,Premium,799.0,Quarterly,ApplePay,37.1,6.4,Smart TV,Drama,2,1,30.8,0,0,Paid Social,Direct,44.0,0.011,2063,68.8,1920,27.8,799.0,54944.57,No
CUST103761,2024-04-14,2024-05-20,19,Female,Canada,Basic,199.0,Quarterly,Paypal,61.1,3.1,Smart TV,Drama,1,1,9.0,0,0,Affiliate,NewSeries2022,51.8,0.557,597,19.9,561,13.5,199.0,3960.1,No
CUST103762,2020-01-14,2020-07-29,48,Female,India,Premium,799.0,Monthly,Card,24.4,7.0,Web,Documentary,1,0,0.0,0,0,Email,Festive2021,67.6,0.009,2149,71.6,1952,30.4,799.0,57235.03,No
CUST103763,2022-04-24,2022-05-19,39,Male,Australia,Basic,199.0,Monthly,UPI,55.4,5.7,Mobile,Comedy,2,1,31.2,0,0,Search Ads,SummerSale2023,53.3,0.165,1318,43.9,1293,24.8,199.0,8742.73,Yes
CUST103764,2020-10-08,2022-06-07,51,Female,India,Basic,199.0,Yearly,UPI,61.7,8.3,Mobile,Romance,1,1,1.1,0,0,Organic,SummerSale2023,22.1,0.315,1881,62.7,1274,36.1,199.0,12477.3,No
CUST103765,2024-09-21,2025-05-23,66,Male,India,Standard,499.0,Monthly,UPI,55.7,2.7,Mobile,Action,1,1,10.9,0,0,Search Ads,RetentionPush2024,25.8,0.389,437,14.6,193,11.7,499.0,7268.77,No
CUST103766,2023-07-15,2024-11-26,56,Female,Australia,Basic,199.0,Monthly,ApplePay,63.7,7.1,Mobile,Kids,2,0,0.0,0,0,Paid Social,SummerSale2023,44.5,0.041,871,29.0,371,30.8,199.0,5777.63,No
CUST103767,2021-04-18,2022-05-21,25,Male,India,Premium,799.0,Quarterly,GooglePay,20.4,11.0,Gaming Console,Romance,3,0,0.0,2,2,Referral,Launch2020,10.6,0.007,1689,56.3,1291,47.8,799.0,44983.7,Yes
CUST103768,2020-05-19,2020-07-22,51,Male,Mexico,Basic,199.0,Monthly,NetBanking,44.9,11.1,Smart TV,Sci-Fi,1,0,0.0,0,0,Organic,Direct,29.5,0.293,2023,67.4,1959,48.2,199.0,13419.23,No
CUST103769,2023-12-19,2025-06-24,35,Male,India,Standard,499.0,Monthly,Card,43.3,10.6,Smart TV,Horror,1,1,9.6,0,0,Organic,SummerSale2023,30.0,0.013,714,23.8,161,46.1,499.0,11876.2,No
CUST103770,2020-11-05,2022-08-25,56,Female,India,Standard,499.0,Monthly,Paypal,36.5,8.7,Smart TV,Action,2,1,8.3,3,1,Search Ads,Launch2020,8.3,0.115,1853,61.8,1195,37.8,499.0,30821.57,Yes
CUST103771,2020-01-19,2020-11-29,60,Female,South Africa,Standard,499.0,Quarterly,GooglePay,47.5,9.8,Web,Action,1,1,5.1,0,0,Search Ads,RetentionPush2024,47.3,0.088,2144,71.5,1829,42.6,499.0,35661.87,No
CUST103772,2021-03-23,2022-08-16,59,Male,USA,Standard,499.0,Yearly,UPI,59.1,6.9,Mobile,Kids,1,1,14.4,0,0,Organic,Launch2020,62.1,0.029,1715,57.2,1204,30.0,499.0,28526.17,No
CUST103773,2022-11-01,2024-04-30,26,Female,Australia,Premium,799.0,Monthly,ApplePay,20.6,8.3,Smart TV,Romance,2,0,0.0,0,0,Search Ads,Direct,50.2,0.152,1127,37.6,581,36.1,799.0,30015.77,No
CUST103774,2022-07-22,2023-10-25,27,Female,India,Basic,199.0,Monthly,UPI,10.9,6.6,Mobile,Drama,3,0,0.0,1,0,Affiliate,Festive2021,0.5,0.033,1229,41.0,769,28.7,199.0,8152.37,Yes
CUST103775,2022-02-03,2022-02-19,33,Female,Canada,Basic,199.0,Monthly,GooglePay,30.9,5.4,Web,Drama,2,1,19.9,0,0,Search Ads,SummerSale2023,19.2,0.218,1398,46.6,1382,23.5,199.0,9273.4,Yes
CUST103776,2020-05-03,2020-06-09,45,Female,Germany,Standard,499.0,Monthly,Paypal,14.7,7.8,Web,Action,1,1,12.4,0,0,Search Ads,Festive2021,64.4,0.319,2039,68.0,2002,33.9,499.0,33915.37,No
CUST103777,2023-06-19,2024-05-31,59,Female,India,Standard,499.0,Monthly,Card,33.6,12.1,Tablet,Drama,2,0,0.0,0,0,Referral,NewSeries2022,55.1,0.053,897,29.9,550,52.6,499.0,14920.1,No
CUST103778,2023-07-30,2023-09-25,63,Female,Brazil,Standard,499.0,Monthly,UPI,63.6,7.8,Mobile,Comedy,1,1,19.5,0,0,Paid Social,RetentionPush2024,63.3,0.27,856,28.5,799,33.9,499.0,14238.13,No
CUST103779,2023-09-27,2024-09-06,52,Female,Canada,Standard,499.0,Monthly,ApplePay,6.5,8.4,Mobile,Documentary,1,0,0.0,0,0,Organic,RetentionPush2024,25.2,0.208,797,26.6,452,36.5,499.0,13256.77,No
CUST103780,2023-06-16,2023-07-29,35,Male,USA,Premium,799.0,Monthly,ApplePay,26.6,9.3,Web,Drama,1,1,4.3,0,0,Referral,SummerSale2023,37.5,0.063,900,30.0,857,40.4,799.0,23970.0,Yes
CUST103781,2022-09-16,2023-11-05,40,Male,UK,Basic,199.0,Monthly,NetBanking,12.3,8.0,Web,Drama,1,1,11.3,0,0,Referral,Direct,79.5,0.043,1173,39.1,758,34.8,199.0,7780.9,No
CUST103782,2023-09-12,2024-01-11,27,Male,UK,Standard,499.0,Quarterly,ApplePay,42.9,6.3,Mobile,Documentary,1,1,14.0,0,0,Affiliate,SummerSale2023,16.2,0.415,812,27.1,691,27.4,499.0,13506.27,No
CUST103783,2022-09-26,2023-04-30,36,Female,India,Standard,499.0,Yearly,NetBanking,47.7,9.3,Mobile,Action,1,1,5.6,0,0,Referral,RetentionPush2024,37.5,0.045,1163,38.8,947,40.4,499.0,19344.57,No
CUST103784,2020-02-02,2021-12-02,40,Female,USA,Premium,799.0,Yearly,Card,35.4,4.8,Mobile,Comedy,1,1,10.7,0,0,Paid Social,SummerSale2023,45.1,0.016,2130,71.0,1461,20.9,799.0,56729.0,No
CUST103785,2020-01-14,2021-11-27,26,Male,India,Free Trial,0.0,Quarterly,Paypal,21.3,10.5,Mobile,Action,1,1,3.4,0,0,Paid Social,Launch2020,31.6,0.077,2149,71.6,1466,45.6,0.0,0.0,Yes
CUST103786,2022-12-25,2024-06-12,24,Female,USA,Standard,499.0,Monthly,NetBanking,38.8,10.8,Web,Romance,4,1,19.0,0,0,Referral,Direct,31.6,0.47,1073,35.8,538,46.9,499.0,17847.57,No
CUST103787,2023-02-03,2024-05-17,65,Male,Germany,Free Trial,0.0,Quarterly,UPI,59.7,6.9,Mobile,Drama,1,0,0.0,0,0,Search Ads,Direct,105.9,0.176,1033,34.4,564,30.0,0.0,0.0,Yes
