customer_id,signup_date,last_activity_date,age,gender,country,plan,monthly_price,contract_type,payment_method,avg_watch_minutes_per_day,sessions_per_week,devices,fav_genre,num_profiles,watched_in_last_30_days,hours_last_30_days,num_support_tickets,num_complaints,acq_channel,first_campaign,internet_speed_mbps,app_crash_rate_per_week,tenure_days,tenure_months,rfm_recency_days,frequency_per_month,avg_monthly_spend,total_revenue_to_date,churn,customer_lifetime_days,signup_month,signup_year,days_since_last_activity,engagement_score,total_lifetime_value,avg_revenue_per_day,device_count,hours_per_session,watch_intensity,customer_segment,churn_risk_score,is_high_value_customer,is_power_user,is_dormant,is_multi_device_user,has_support_issues
CUST103950,2020-11-11,2021-03-03,38,Male,UK,Basic,199.0,Quarterly,GooglePay,35.4,8.6,Mobile,Romance,2,1,1.1,0,0,Paid Social,NewSeries2022,75.4,0.29,1847,61.6,1735,37.4,199.0,12251.77,1,112,11,2020,1738,40.26,12258.4,109.39080357142858,1,0.03197674418604651,Medium,Loyal,30,0,0,1,0,0
CUST103951,2022-02-17,2023-01-16,47,Female,India,Standard,499.0,Quarterly,ApplePay,41.6,5.7,Mobile,Comedy,1,1,2.4,0,0,Email,SummerSale2023,56.2,0.175,1384,46.1,1051,24.8,499.0,23020.53,1,333,2,2022,1054,34.03999999999999,23003.9,69.13072072072072,1,0.10526315789473684,Medium,Loyal,30,0,0,1,0,0
CUST103952,2023-12-28,2024-08-17,37,Other,India,Free Trial,0.0,Monthly,Card,23.3,10.7,Mobile,Sci-Fi,1,1,3.0,1,1,Organic,SummerSale2023,93.1,0.02,705,23.5,472,46.5,0.0,0.0,0,233,12,2023,475,41.72,0.0,0.0,1,0.07009345794392524,Low,Mature,30,0,0,1,0,1
CUST103953,2024-05-24,2024-09-01,57,Male,Mexico,Free Trial,0.0,Quarterly,GooglePay,41.7,6.6,Web,Action,1,0,0.0,1,1,Paid Social,NewSeries2022,118.4,0.11,557,18.6,457,28.7,0.0,0.0,1,100,5,2024,460,36.480000000000004,0.0,0.0,1,0.0,Medium,Mature,30,0,0,1,0,1
CUST103954,2023-07-22,2024-03-20,58,Male,Canada,Standard,499.0,Monthly,GooglePay,13.8,11.2,Mobile,Kids,2,0,0.0,0,0,Paid Social,RetentionPush2024,15.8,0.076,864,28.8,622,48.7,499.0,14371.2,0,242,7,2023,625,39.120000000000005,14371.2,59.38512396694215,1,0.0,Low,Loyal,55,0,0,1,0,0
CUST103955,2020-11-11,2022-01-07,72,Female,Philippines,Standard,499.0,Monthly,Paypal,16.0,7.8,Smart TV,Kids,1,0,0.0,0,0,Referral,RetentionPush2024,50.0,0.084,1847,61.6,1425,33.9,499.0,30721.77,1,422,11,2020,1428,29.799999999999997,30738.4,72.8004028436019,1,0.0,Low,Loyal,30,1,0,1,0,0
CUST103956,2024-02-23,2024-09-14,60,Female,South Africa,Basic,199.0,Monthly,ApplePay,1.3,8.6,Smart TV,Drama,2,1,19.1,1,0,Organic,SummerSale2023,39.5,0.044,648,21.6,444,37.4,199.0,4298.4,0,204,2,2024,447,26.62,4298.400000000001,21.070588235294117,1,0.555232558139535,Low,Mature,55,0,0,1,0,1
CUST103957,2022-03-08,2023-03-27,24,Male,USA,Basic,199.0,Yearly,GooglePay,51.3,6.5,Mobile,Horror,3,0,0.0,0,0,Email,Launch2020,40.3,0.035,1365,45.5,981,28.2,199.0,9054.5,0,384,3,2022,984,40.019999999999996,9054.5,23.579427083333332,1,0.0,Medium,Loyal,30,0,1,1,0,0
CUST103958,2021-10-10,2022-05-23,46,Male,India,Basic,199.0,Quarterly,Card,62.8,9.9,Mobile,Drama,1,1,6.3,0,0,Affiliate,Launch2020,21.1,0.126,1514,50.5,1289,43.0,199.0,10042.87,0,225,10,2021,1292,55.12,10049.5,44.634977777777785,1,0.1590909090909091,High,Loyal,30,0,1,1,0,0
CUST103959,2022-01-08,2022-03-24,22,Male,Mexico,Premium,799.0,Monthly,Paypal,55.6,12.1,Web,Action,2,1,4.0,0,0,Paid Social,RetentionPush2024,0.5,0.71,1424,47.5,1349,52.6,799.0,37925.87,0,75,1,2022,1352,58.839999999999996,37952.5,505.67826666666673,1,0.08264462809917356,Medium,Loyal,30,1,1,1,0,0
CUST103960,2020-08-06,2021-12-01,24,Female,South Africa,Basic,199.0,Monthly,NetBanking,36.9,8.6,Mobile,Kids,1,1,38.2,0,0,Email,SummerSale2023,35.6,0.005,1944,64.8,1462,37.4,199.0,12895.2,1,482,8,2020,1465,40.86,12895.199999999999,26.753526970954358,1,1.11046511627907,Medium,Loyal,30,0,0,1,0,0
CUST103961,2020-07-06,2022-02-25,28,Male,Canada,Free Trial,0.0,Monthly,ApplePay,28.7,6.5,Web,Drama,3,1,15.6,1,1,Paid Social,Festive2021,52.1,0.066,1975,65.8,1376,28.2,0.0,0.0,1,599,7,2020,1379,31.28,0.0,0.0,1,0.6,Low,Loyal,30,0,0,1,0,1
CUST103962,2020-01-11,2021-05-21,73,Male,Brazil,Premium,799.0,Quarterly,GooglePay,33.1,9.9,Mobile,Documentary,1,1,5.0,0,0,Paid Social,Direct,23.9,0.674,2152,71.7,1656,43.0,799.0,57314.93,0,496,1,2020,1659,43.239999999999995,57288.3,115.55429435483872,1,0.12626262626262627,Medium,Loyal,30,1,0,1,0,0
CUST103963,2021-09-23,2021-11-17,18,Female,Brazil,Basic,199.0,Monthly,NetBanking,14.6,5.6,Web,Action,1,0,0.0,0,0,Paid Social,Festive2021,73.9,0.088,1531,51.0,1476,24.3,199.0,10155.63,1,55,9,2021,1479,22.64,10149.0,184.64781818181817,1,0.0,Low,Loyal,55,0,0,1,0,0
CUST103964,2022-06-29,2023-09-18,50,Male,USA,Basic,199.0,Yearly,ApplePay,53.8,11.3,Web,Drama,1,0,0.0,0,0,Referral,Launch2020,71.9,0.213,1252,41.7,806,49.1,199.0,8304.93,1,446,6,2022,809,55.42,8298.300000000001,18.62091928251121,1,0.0,Medium,Loyal,30,0,1,1,0,0
CUST103965,2022-01-07,2022-06-04,48,Female,UK,Premium,799.0,Yearly,Paypal,56.0,5.5,Mobile,Romance,2,1,2.7,0,0,Search Ads,NewSeries2022,34.7,0.062,1425,47.5,1277,23.9,799.0,37952.5,0,148,1,2022,1280,39.2,37952.5,256.43581081081084,1,0.12272727272727274,Medium,Loyal,30,1,1,1,0,0
CUST103966,2024-04-08,2024-11-15,36,Male,Brazil,Free Trial,0.0,Quarterly,GooglePay,13.8,6.8,Mobile,Documentary,4,1,11.4,0,0,Organic,Direct,26.2,0.156,603,20.1,382,29.5,0.0,0.0,1,221,4,2024,385,26.22,0.0,0.0,1,0.41911764705882354,Low,Mature,55,0,0,1,0,0
CUST103967,2021-07-06,2023-03-22,46,Male,Australia,Premium,799.0,Monthly,Card,16.3,9.6,Mobile,Comedy,1,0,0.0,0,0,Organic,RetentionPush2024,81.7,0.038,1610,53.7,986,41.7,799.0,42879.67,0,624,7,2021,989,35.32,42906.3,68.71741987179487,1,0.0,Low,Loyal,30,1,0,1,0,0
CUST103968,2020-07-28,2021-11-05,67,Female,India,Standard,499.0,Monthly,ApplePay,8.5,0.9,Mobile,Drama,1,1,24.4,0,0,Search Ads,Launch2020,50.6,0.155,1953,65.1,1488,3.9,499.0,32484.9,0,465,7,2020,1491,6.3999999999999995,32484.899999999998,69.86,1,6.777777777777777,Low,Loyal,55,1,0,1,0,0
CUST103969,2020-09-28,2021-03-29,49,Male,India,Standard,499.0,Monthly,Card,29.9,7.9,Smart TV,Documentary,1,0,0.0,1,0,Referral,Direct,17.1,0.131,1891,63.0,1709,34.3,499.0,31453.63,1,182,9,2020,1712,35.66,31437.0,172.82214285714286,1,0.0,Low,Loyal,30,1,0,1,0,1
CUST103970,2020-06-27,2021-07-28,47,Other,India,Standard,499.0,Quarterly,NetBanking,34.6,7.5,Mobile,Comedy,1,0,0.0,0,0,Affiliate,NewSeries2022,41.0,0.36,1984,66.1,1588,32.6,499.0,33000.53,0,396,6,2020,1591,36.34,32983.899999999994,83.33467171717172,1,0.0,Medium,Loyal,30,1,0,1,0,0
CUST103971,2021-01-18,2022-02-04,72,Female,India,Free Trial,0.0,Quarterly,NetBanking,36.3,5.6,Web,Sci-Fi,2,0,0.0,0,0,Referral,NewSeries2022,65.1,0.326,1779,59.3,1397,24.3,0.0,0.0,1,382,1,2021,1400,31.32,0.0,0.0,1,0.0,Medium,Loyal,30,0,0,1,0,0
CUST103972,2022-06-01,2022-10-18,50,Male,Philippines,Premium,799.0,Monthly,Paypal,8.4,6.0,Web,Documentary,3,0,0.0,0,0,Search Ads,RetentionPush2024,69.4,0.04,1280,42.7,1141,26.1,799.0,34090.67,1,139,6,2022,1144,21.36,34117.3,245.25661870503595,1,0.0,Low,Loyal,55,1,0,1,0,0
CUST103973,2022-07-08,2023-10-19,30,Female,India,Premium,799.0,Monthly,Paypal,20.4,4.5,Smart TV,Comedy,2,0,0.0,0,0,Paid Social,NewSeries2022,45.0,0.564,1243,41.4,775,19.6,799.0,33105.23,0,468,7,2022,778,21.66,33078.6,70.73767094017094,1,0.0,Low,Loyal,30,1,0,1,0,0
CUST103974,2023-02-14,2023-08-31,71,Male,India,Standard,499.0,Yearly,UPI,20.4,4.1,Mobile,Documentary,1,0,0.0,0,0,Email,NewSeries2022,41.6,0.099,1022,34.1,824,17.8,499.0,16999.27,1,198,2,2023,827,20.46,17015.9,85.854898989899,1,0.0,Low,Loyal,30,0,0,1,0,0
CUST103975,2023-02-10,2024-11-18,47,Female,India,Premium,799.0,Monthly,UPI,49.6,5.8,Mobile,Documentary,1,0,0.0,1,1,Email,Direct,56.7,0.01,1026,34.2,379,25.2,799.0,27325.8,1,647,2,2023,382,37.24,27325.800000000003,42.23462132921175,1,0.0,Medium,Loyal,30,1,1,1,0,1
CUST103976,2022-11-15,2023-11-17,21,Male,Canada,Standard,499.0,Monthly,Paypal,15.1,4.0,Web,Romance,1,1,24.8,0,0,Referral,RetentionPush2024,27.2,0.016,1113,37.1,746,17.4,499.0,18512.9,0,367,11,2022,749,18.34,18512.9,50.44386920980927,1,1.55,Low,Loyal,30,0,0,1,0,0
CUST103977,2022-04-15,2023-01-16,60,Female,UK,Basic,199.0,Quarterly,GooglePay,36.1,8.5,Web,Sci-Fi,1,1,15.9,0,0,Paid Social,Direct,95.2,0.108,1327,44.2,1051,36.9,199.0,8802.43,0,276,4,2022,1054,40.239999999999995,8795.800000000001,31.89286231884058,1,0.4676470588235294,Medium,Loyal,30,0,0,1,0,0
CUST103978,2020-07-30,2021-02-22,36,Male,India,Standard,499.0,Monthly,NetBanking,20.8,4.8,Mobile,Sci-Fi,3,1,13.5,0,0,Email,SummerSale2023,26.7,0.437,1951,65.0,1744,20.9,499.0,32451.63,0,207,7,2020,1747,23.02,32435.0,156.77115942028985,1,0.703125,Low,Loyal,30,1,0,1,0,0
CUST103979,2020-02-23,2021-01-31,48,Male,India,Free Trial,0.0,Quarterly,Card,31.2,9.4,Mobile,Romance,1,0,0.0,0,0,Paid Social,Direct,37.4,0.034,2109,70.3,1766,40.8,0.0,0.0,1,343,2,2020,1769,40.68,0.0,0.0,1,0.0,Medium,Loyal,30,0,0,1,0,0
CUST103980,2020-07-02,2020-11-09,47,Female,India,Premium,799.0,Yearly,Paypal,53.9,4.2,Mobile,Documentary,1,0,0.0,0,0,Search Ads,Festive2021,31.9,0.131,1979,66.0,1849,18.2,799.0,52707.37,1,130,7,2020,1852,34.160000000000004,52734.0,405.4413076923077,1,0.0,Medium,Loyal,30,1,1,1,0,0
CUST103981,2021-12-25,2022-01-26,67,Female,UK,Basic,199.0,Quarterly,GooglePay,10.2,3.1,Web,Comedy,1,0,0.0,0,0,Paid Social,SummerSale2023,63.6,0.155,1438,47.9,1406,13.5,199.0,9538.73,1,32,12,2021,1409,13.379999999999999,9532.1,298.0853125,1,0.0,Low,Loyal,55,0,0,1,0,0
CUST103982,2023-02-09,2024-09-13,34,Male,India,Free Trial,0.0,Monthly,Card,17.1,6.3,Smart TV,Action,2,1,10.6,0,0,Referral,Festive2021,110.3,0.444,1027,34.2,445,27.4,0.0,0.0,0,582,2,2023,448,26.04,0.0,0.0,1,0.42063492063492064,Low,Loyal,30,0,0,1,0,0
CUST103983,2020-07-09,2020-09-08,48,Male,Philippines,Standard,499.0,Monthly,UPI,8.2,3.5,Mobile,Action,2,0,0.0,0,0,Affiliate,Festive2021,75.0,0.002,1972,65.7,1911,15.2,499.0,32800.93,1,61,7,2020,1914,13.78,32784.3,537.7201639344262,1,0.0,Low,Loyal,55,1,0,1,0,0
CUST103984,2023-05-07,2024-02-18,43,Female,USA,Basic,199.0,Monthly,Card,43.3,6.6,Smart TV,Drama,3,1,0.8,0,0,Search Ads,RetentionPush2024,29.7,0.442,940,31.3,653,28.7,199.0,6235.33,1,287,5,2023,656,37.42,6228.7,21.72588850174216,1,0.030303030303030307,Medium,Loyal,30,0,0,1,0,0
CUST103985,2023-05-09,2023-09-25,46,Female,India,Standard,499.0,Monthly,Paypal,11.0,4.6,Mobile,Comedy,1,1,12.4,0,0,Search Ads,SummerSale2023,51.5,0.063,938,31.3,799,20.0,499.0,15602.07,0,139,5,2023,802,18.5,15618.7,112.24510791366906,1,0.673913043478261,Low,Loyal,55,0,0,1,0,0
CUST103986,2024-05-25,2024-09-15,36,Male,Germany,Standard,499.0,Yearly,NetBanking,20.7,3.2,Smart TV,Sci-Fi,1,1,8.3,1,0,Email,Direct,55.0,0.41,556,18.5,443,13.9,499.0,9248.13,0,113,5,2024,446,18.18,9231.5,81.84185840707964,1,0.6484375,Low,Mature,30,0,0,1,0,1
CUST103987,2021-10-26,2023-02-14,69,Male,India,Standard,499.0,Quarterly,Paypal,44.1,3.3,Web,Romance,1,0,0.0,0,0,Organic,RetentionPush2024,39.2,0.11,1498,49.9,1022,14.3,499.0,24916.73,0,476,10,2021,1025,27.54,24900.1,52.34607142857143,1,0.0,Medium,Loyal,30,0,0,1,0,0
CUST103988,2024-11-03,2025-11-30,49,Male,Canada,Standard,499.0,Monthly,ApplePay,51.1,10.5,Web,Action,1,1,18.9,0,0,Paid Social,Direct,21.0,0.079,394,13.1,2,45.6,499.0,6553.53,0,392,11,2024,5,52.239999999999995,6536.9,16.718188775510203,1,0.44999999999999996,Medium,Mature,0,0,1,0,0,0
CUST103989,2022-02-27,2023-05-01,30,Female,India,Premium,799.0,Yearly,GooglePay,55.7,9.1,Smart TV,Comedy,1,1,6.4,0,0,Search Ads,SummerSale2023,79.4,0.92,1374,45.8,946,39.5,799.0,36594.2,0,428,2,2022,949,49.879999999999995,36594.2,85.50046728971962,1,0.17582417582417584,Medium,Loyal,30,1,1,1,0,0
CUST103990,2020-01-26,2020-07-19,29,Male,UK,Standard,499.0,Quarterly,GooglePay,46.1,3.1,Mobile,Documentary,1,1,44.9,0,0,Referral,NewSeries2022,69.7,0.305,2137,71.2,1962,13.5,499.0,35545.43,0,175,1,2020,1965,28.040000000000003,35528.8,203.11674285714287,1,3.6209677419354835,Medium,Loyal,30,1,0,1,0,0
CUST103991,2021-08-20,2022-08-06,34,Male,Brazil,Premium,799.0,Monthly,GooglePay,12.5,4.6,Web,Comedy,1,1,10.6,0,0,Referral,Direct,84.6,0.133,1565,52.2,1214,20.0,799.0,41681.17,0,351,8,2021,1217,19.099999999999998,41707.8,118.74977207977207,1,0.5760869565217391,Low,Loyal,55,1,0,1,0,0
CUST103992,2022-04-27,2022-12-08,58,Female,Philippines,Basic,199.0,Monthly,ApplePay,67.1,11.5,Web,Drama,1,0,0.0,1,1,Search Ads,Launch2020,84.8,0.094,1315,43.8,1090,50.0,199.0,8722.83,1,225,4,2022,1093,61.34,8716.199999999999,38.76813333333333,1,0.0,High,Loyal,30,0,1,1,0,1
CUST103993,2022-03-05,2023-01-01,30,Male,India,Premium,799.0,Monthly,ApplePay,16.1,6.9,Smart TV,Drama,1,1,15.2,1,0,Organic,SummerSale2023,98.5,0.077,1368,45.6,1066,30.0,799.0,36434.4,0,302,3,2022,1069,27.44,36434.4,120.64370860927153,1,0.5507246376811593,Low,Loyal,30,1,0,1,0,1
CUST103994,2024-05-14,2025-11-30,21,Female,India,Premium,799.0,Yearly,NetBanking,22.3,6.0,Mobile,Comedy,1,1,6.3,1,1,Paid Social,SummerSale2023,55.5,0.235,567,18.9,2,26.1,799.0,15101.1,0,565,5,2024,5,27.220000000000002,15101.099999999999,26.727610619469026,1,0.2625,Low,Mature,0,0,0,0,0,1
CUST103995,2020-06-22,2020-11-29,67,Male,USA,Premium,799.0,Monthly,GooglePay,34.9,7.3,Mobile,Documentary,2,0,0.0,0,0,Organic,NewSeries2022,48.9,0.108,1989,66.3,1829,31.7,799.0,52973.7,1,160,6,2020,1832,35.86,52973.7,331.085625,1,0.0,Medium,Loyal,30,1,0,1,0,0
CUST103996,2024-01-24,2025-11-07,24,Male,Philippines,Standard,499.0,Yearly,Paypal,40.6,7.8,Mobile,Drama,1,1,7.5,0,0,Organic,NewSeries2022,49.0,0.21,678,22.6,25,33.9,499.0,11277.4,0,653,1,2024,28,39.94,11277.400000000001,17.270137825421134,1,0.2403846153846154,Medium,Mature,0,0,0,0,0,0
CUST103997,2023-02-19,2024-11-06,52,Male,Philippines,Premium,799.0,Monthly,ApplePay,63.8,7.0,Mobile,Comedy,3,1,33.0,0,0,Organic,Festive2021,38.3,0.107,1017,33.9,391,30.4,799.0,27086.1,1,626,2,2023,394,46.81999999999999,27086.1,43.2685303514377,1,1.1785714285714286,High,Loyal,30,0,1,1,0,0
CUST103998,2021-05-12,2021-11-02,35,Female,India,Basic,199.0,Yearly,Paypal,22.3,4.6,Mobile,Action,1,0,0.0,0,0,Paid Social,Launch2020,81.8,0.093,1665,55.5,1491,20.0,199.0,11044.5,1,174,5,2021,1494,22.72,11044.5,63.474137931034484,1,0.0,Low,Loyal,30,0,0,1,0,0
CUST103999,2023-03-17,2024-10-28,49,Male,India,Free Trial,0.0,Monthly,UPI,42.6,1.0,Mobile,Action,1,1,7.4,0,0,Paid Social,Launch2020,17.1,0.081,991,33.0,400,4.3,0.0,0.0,1,591,3,2023,403,20.340000000000003,0.0,0.0,1,1.85,Medium,Loyal,30,0,0,1,0,0
CUST104000,2022-12-03,2024-06-21,53,Female,USA,Basic,199.0,Yearly,GooglePay,22.5,6.9,Tablet,Romance,2,0,0.0,0,0,Referral,Launch2020,63.0,0.503,1095,36.5,529,30.0,199.0,7263.5,1,566,12,2022,532,29.7,7263.5,12.833038869257951,1,0.0,Low,Loyal,30,0,0,1,0,0
CUST104001,2020-12-13,2021-08-05,41,Female,India,Basic,199.0,Yearly,ApplePay,67.2,1.5,Smart TV,Documentary,1,1,24.2,0,0,Organic,Direct,18.7,0.291,1815,60.5,1580,6.5,199.0,12039.5,1,235,12,2020,1583,31.680000000000003,12039.5,51.231914893617024,1,4.033333333333333,High,Loyal,30,0,1,1,0,0
CUST104002,2023-11-04,2024-01-31,33,Female,India,Standard,499.0,Monthly,ApplePay,43.5,5.5,Mobile,Kids,4,1,19.6,0,0,Affiliate,SummerSale2023,1.5,0.213,759,25.3,671,23.9,499.0,12624.7,0,88,11,2023,674,34.2,12624.7,143.4625,1,0.890909090909091,Medium,Loyal,30,0,0,1,0,0
CUST104003,2022-02-18,2023-04-15,43,Male,India,Premium,799.0,Quarterly,NetBanking,60.8,5.0,Mobile,Romance,1,1,9.6,0,0,Email,SummerSale2023,3.5,0.219,1383,46.1,962,21.7,799.0,36833.9,0,421,2,2022,965,39.62,36833.9,87.4914489311164,1,0.48,High,Loyal,30,1,1,1,0,0
CUST104004,2020-12-13,2022-05-31,70,Male,Canada,Basic,199.0,Quarterly,Paypal,11.9,4.8,Gaming Console,Action,1,1,6.4,0,0,Email,RetentionPush2024,67.8,0.04,1815,60.5,1281,20.9,199.0,12039.5,1,534,12,2020,1284,19.46,12039.5,22.545880149812735,1,0.33333333333333337,Low,Loyal,55,0,0,1,0,0
CUST104005,2020-10-11,2022-02-23,66,Male,Philippines,Free Trial,0.0,Yearly,NetBanking,23.8,8.3,Mobile,Comedy,1,1,13.8,0,0,Paid Social,Festive2021,0.5,0.548,1878,62.6,1378,36.1,0.0,0.0,0,500,10,2020,1381,34.72,0.0,0.0,1,0.41566265060240964,Low,Loyal,30,0,0,1,0,0
CUST104006,2021-07-04,2022-02-10,24,Male,South Africa,Free Trial,0.0,Monthly,NetBanking,40.0,6.4,Gaming Console,Horror,1,1,36.7,0,0,Paid Social,NewSeries2022,22.0,0.022,1612,53.7,1391,27.8,0.0,0.0,1,221,7,2021,1394,35.5,0.0,0.0,1,1.43359375,Medium,Loyal,30,0,0,1,0,0
CUST104007,2021-09-08,2023-05-06,47,Male,USA,Premium,799.0,Monthly,Paypal,61.1,8.4,Smart TV,Horror,2,0,0.0,0,0,Search Ads,NewSeries2022,25.3,0.051,1546,51.5,941,36.5,799.0,41175.13,0,605,9,2021,944,49.64,41148.5,68.05806611570247,1,0.0,High,Loyal,30,1,1,1,0,0
CUST104008,2021-07-03,2022-10-30,74,Female,UK,Standard,499.0,Yearly,UPI,54.8,1.6,Mobile,Drama,1,1,27.5,0,0,Search Ads,NewSeries2022,0.5,0.005,1613,53.8,1129,7.0,499.0,26829.57,0,484,7,2021,1132,27.020000000000003,26846.199999999997,55.4329958677686,1,4.296875,Medium,Loyal,30,0,1,1,0,0
CUST104009,2022-10-06,2024-01-22,68,Male,Mexico,Premium,799.0,Quarterly,Paypal,65.0,9.3,Web,Sci-Fi,1,0,0.0,0,0,Paid Social,RetentionPush2024,8.0,0.092,1153,38.4,680,40.4,799.0,30708.23,0,473,10,2022,683,53.9,30681.6,64.9222621564482,1,0.0,High,Loyal,30,1,1,1,0,0
CUST104010,2020-10-25,2021-08-06,71,Male,India,Standard,499.0,Monthly,UPI,61.8,9.8,Smart TV,Sci-Fi,1,1,0.1,1,1,Search Ads,RetentionPush2024,46.5,0.073,1864,62.1,1579,42.6,499.0,31004.53,1,285,10,2020,1582,54.419999999999995,30987.9,108.78782456140351,1,0.002551020408163265,High,Loyal,30,1,1,1,0,1
CUST104011,2020-05-09,2020-05-23,74,Male,Australia,Standard,499.0,Yearly,NetBanking,50.6,6.8,Mobile,Horror,2,1,16.2,0,0,Paid Social,SummerSale2023,44.5,0.369,2033,67.8,2019,29.5,499.0,33815.57,1,14,5,2020,2022,40.94,33832.2,2415.397857142857,1,0.5955882352941176,Medium,Loyal,30,1,1,1,0,0
CUST104012,2020-12-08,2022-02-19,21,Female,USA,Free Trial,0.0,Monthly,UPI,38.1,12.8,Web,Action,1,1,18.6,0,0,Search Ads,RetentionPush2024,52.3,0.22,1820,60.7,1382,55.6,0.0,0.0,1,438,12,2020,1385,53.94,0.0,0.0,1,0.36328125,Medium,Loyal,30,0,0,1,0,0
CUST104013,2022-06-09,2023-02-16,29,Male,India,Free Trial,0.0,Quarterly,GooglePay,12.7,9.0,Web,Horror,1,1,4.4,0,0,Search Ads,RetentionPush2024,78.0,0.315,1272,42.4,1020,39.1,0.0,0.0,0,252,6,2022,1023,32.379999999999995,0.0,0.0,1,0.12222222222222223,Low,Loyal,55,0,0,1,0,0
CUST104014,2021-07-19,2022-03-29,43,Female,USA,Free Trial,0.0,Monthly,UPI,7.9,6.9,Web,Kids,1,0,0.0,1,0,Organic,NewSeries2022,2.0,0.032,1597,53.2,1344,30.0,0.0,0.0,1,253,7,2021,1347,23.86,0.0,0.0,1,0.0,Low,Loyal,55,0,0,1,0,1
CUST104015,2022-05-12,2023-04-12,73,Male,India,Standard,499.0,Monthly,UPI,37.5,11.3,Web,Comedy,1,0,0.0,2,0,Affiliate,Direct,99.6,0.169,1300,43.3,965,49.1,499.0,21623.33,1,335,5,2022,968,48.9,21606.699999999997,64.54725373134329,1,0.0,Medium,Loyal,30,0,0,1,0,1
CUST104016,2021-09-05,2022-11-23,39,Female,Australia,Basic,199.0,Monthly,ApplePay,51.1,7.3,Smart TV,Romance,1,1,13.5,0,0,Organic,Direct,23.2,0.135,1549,51.6,1105,31.7,199.0,10275.03,0,444,9,2021,1108,42.64,10268.4,23.14195945945946,1,0.4623287671232877,Medium,Loyal,30,0,1,1,0,0
CUST104017,2022-09-18,2024-05-03,28,Female,India,Standard,499.0,Monthly,ApplePay,19.5,4.2,Smart TV,Action,3,0,0.0,0,0,Email,RetentionPush2024,38.3,0.111,1171,39.0,578,18.2,499.0,19477.63,1,593,9,2022,581,20.4,19461.0,32.84591905564924,1,0.0,Low,Loyal,30,0,0,1,0,0
CUST104018,2024-05-21,2025-01-03,58,Male,India,Standard,499.0,Monthly,NetBanking,11.5,9.4,Web,Comedy,4,1,13.2,0,0,Search Ads,Festive2021,28.1,1.001,560,18.7,333,40.8,499.0,9314.67,0,227,5,2024,336,33.099999999999994,9331.3,41.03378854625551,1,0.351063829787234,Low,Mature,55,0,0,1,0,0
CUST104019,2020-06-06,2022-02-01,27,Male,India,Standard,499.0,Monthly,Paypal,14.7,11.5,Smart TV,Horror,4,1,32.3,0,0,Paid Social,RetentionPush2024,30.5,0.118,2005,66.8,1400,50.0,499.0,33349.83,0,605,6,2020,1403,40.68,33333.2,55.123685950413225,1,0.7021739130434782,Low,Loyal,55,1,0,1,0,0
CUST104020,2022-01-09,2022-06-10,66,Male,Mexico,Standard,499.0,Monthly,UPI,31.2,2.4,Mobile,Horror,1,1,11.6,1,0,Organic,Direct,0.5,0.023,1423,47.4,1271,10.4,499.0,23669.23,0,152,1,2022,1274,19.98,23652.6,155.71861842105264,1,1.2083333333333333,Medium,Loyal,30,0,0,1,0,1
CUST104021,2021-05-30,2023-01-07,34,Male,USA,Premium,799.0,Monthly,GooglePay,37.1,5.6,Smart TV,Horror,1,1,5.5,0,0,Search Ads,Direct,33.4,0.007,1647,54.9,1060,24.3,799.0,43865.1,0,587,5,2021,1063,31.94,43865.1,74.72759795570698,1,0.2455357142857143,Medium,Loyal,30,1,0,1,0,0
CUST104022,2021-05-20,2021-05-25,36,Female,UK,Premium,799.0,Quarterly,ApplePay,56.6,5.5,Mobile,Horror,1,0,0.0,1,1,Paid Social,Launch2020,47.9,0.32,1657,55.2,1652,23.9,799.0,44131.43,1,5,5,2021,1655,39.14,44104.8,8826.286,1,0.0,Medium,Loyal,30,1,1,1,0,1
CUST104023,2024-01-16,2025-03-18,42,Female,UK,Premium,799.0,Monthly,Paypal,8.7,3.2,Mobile,Documentary,1,1,59.8,0,0,Email,RetentionPush2024,38.0,0.002,686,22.9,259,13.9,799.0,18270.47,0,427,1,2024,262,13.38,18297.1,42.787985948477754,1,4.671874999999999,Low,Mature,55,0,0,1,0,0
CUST104024,2023-07-04,2023-08-18,73,Female,USA,Premium,799.0,Monthly,GooglePay,41.9,6.2,Mobile,Kids,3,1,7.7,0,0,Affiliate,SummerSale2023,26.5,0.5,882,29.4,837,26.9,799.0,23490.6,0,45,7,2023,840,35.66,23490.6,522.0133333333333,1,0.31048387096774194,Medium,Loyal,30,0,0,1,0,0
CUST104025,2022-10-12,2022-11-22,34,Female,India,Basic,199.0,Quarterly,UPI,7.3,4.7,Mobile,Sci-Fi,1,1,22.1,1,0,Organic,Festive2021,49.9,0.047,1147,38.2,1106,20.4,199.0,7608.43,1,41,10,2022,1109,17.32,7601.8,185.57146341463417,1,1.175531914893617,Low,Loyal,55,0,0,1,0,1
CUST104026,2023-05-01,2024-08-24,39,Male,Germany,Basic,199.0,Yearly,Paypal,51.7,8.3,Mobile,Drama,1,1,1.8,0,0,Paid Social,RetentionPush2024,33.7,0.427,946,31.5,465,36.1,199.0,6275.13,0,481,5,2023,468,45.879999999999995,6268.5,13.046008316008317,1,0.05421686746987951,Medium,Loyal,30,0,1,1,0,0
